metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_Iplus_b0p025,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32061295505098664,0.023392660900338157,0.32061295505098664,0.023392660900338157,3,True,False
log_loss,F_Iplus_b0p025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2937701464418383,0.015005243813229003,0.2937701464418383,0.015005243813229003,3,True,False
log_loss,F_Iplus_b0p025,native,B,public_coverage,,native,source_validation,3,3,True,0.5350858897855291,0.008412930056917525,0.5350858897855291,0.008412930056917525,3,True,False
log_loss,F_Iplus_b0p025,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5613137802731888,0.01608174234289348,0.5613137802731888,0.01608174234289348,3,True,False
log_loss,F_Iplus_b0p025,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5430666115243795,0.01998993668457633,0.5430666115243795,0.01998993668457633,3,True,False
log_loss,F_Iplus_b0p025,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5687490342404589,0.008656047462826428,0.5687490342404589,0.008656047462826428,3,True,False
log_loss,F_J_b0p025,native,A,income_binary,,native,source_validation,3,3,True,0.3038244308398349,0.007240030145818047,0.3038244308398349,0.007240030145818047,3,True,False
log_loss,F_J_b0p025,native,A,income_binary,,native,development_evaluation,3,3,True,0.2972281891092128,0.014363553193034161,0.2972281891092128,0.014363553193034161,3,True,False
log_loss,F_J_b0p025,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.29866148131431997,0.004536713049047039,0.29866148131431997,0.004536713049047039,3,True,False
log_loss,F_J_b0p025,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.30846734021877936,0.01670273648412844,0.30846734021877936,0.01670273648412844,3,True,False
log_loss,F_J_b0p025,native,A,civilian_at_work,,native,source_validation,3,3,True,0.319218770960238,0.024428850317351838,0.319218770960238,0.024428850317351838,3,True,False
log_loss,F_J_b0p025,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3041098925124308,0.006758604822523541,0.3041098925124308,0.006758604822523541,3,True,False
log_loss,F_J_b0p025,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32104015488380994,0.02356303018415732,0.32104015488380994,0.02356303018415732,3,True,False
log_loss,F_J_b0p025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2940989754128335,0.014565741648025805,0.2940989754128335,0.014565741648025805,3,True,False
log_loss,F_J_b0p025,native,B,public_coverage,,native,source_validation,3,3,True,0.5359997466811173,0.0088605315339557,0.5359997466811173,0.0088605315339557,3,True,False
log_loss,F_J_b0p025,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5610134184903584,0.015326592304756706,0.5610134184903584,0.015326592304756706,3,True,False
log_loss,F_J_b0p025,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5434207067293071,0.022634307726474266,0.5434207067293071,0.022634307726474266,3,True,False
log_loss,F_J_b0p025,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5686021016578202,0.008529008817889053,0.5686021016578202,0.008529008817889053,3,True,False
log_loss,F_Iplus_b0p05,native,A,income_binary,,native,source_validation,3,3,True,0.3034896985944951,0.007479184540949943,0.3034896985944951,0.007479184540949943,3,True,False
