left,right,family,weight,endpoint,seed,estimate,sign
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.014776072797526463,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.014653368914224196,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.010111851477528244,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.018373147128793454,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.008200609755249055,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.010831450981510615,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.008163453704326251,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.008911033141657532,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.01484609266831316,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.01881278427383526,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.016928530060754732,-1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,1,-0.01280399468191612,-1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.030690834487409113,-1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.015373191832083966,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.010983917114129937,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.010389134599717353,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.019220556134419975,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,0.0034131095210062634,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.009559405781084274,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.007817376553358901,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.012314825157367038,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.01434109044293086,1
dax8_C1_b100,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.02091953197028351,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.002134099729878658,-1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,1,0.01118321723826532,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.01036417836802439,-1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.01154558823906826,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,1,-0.0008479217562367136,-1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.006201383798079663,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.009553401909360493,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.0007016659713596773,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,-0.005511834855796316,-1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.010473177164877168,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.0036773326513048765,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.014670105558178381,1
dax8_C1_b300,J,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.010958848598144222,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.007687714055239492,-1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.012700688184075326,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.007960484162028658,-1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.011860592903831346,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,-0.004145986457833928,-1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.006491877661822132,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.0076255448487835276,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,-0.006284932129419163,-1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,-0.0020393527275874845,-1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.008668368295064122,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.00599588605624235,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.017174145965251242,1
dax8_C1_b300,J,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.013032780563992263,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,0,0.0009018892104301068,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,1,0.0017045812308901231,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.0024525444563955334,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.0046433722992221815,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.00365064664114767,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.0015575876633340258,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.008863749692217038,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.007493607784997858,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.0011907593171651687,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,-0.0042877975610828845,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,-0.0106622327746555,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,-0.00348545603341055,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,-0.0016027160290130738,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.006102375386466574,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.0066740495129198885,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.0005244542093206794,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.0032523172128177125,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.0017119705956097908,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.0026713947939629445,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.008371634776785264,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,-0.002077511333117732,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.002003088190769331,1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,-0.005382908879615345,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,-0.0097904299697531,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,-0.000985333146211964,-1
dax8_C1_b300,leace_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,-0.00012435888928719052,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.0012011635078333915,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,1,-0.007352174835527858,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.007231662801106431,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.015486280086272175,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.005012308696340395,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.0015575876633340258,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.012011485001847677,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.008533522250307013,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.0011907593171651687,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,-0.006917296331573786,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,-0.003259516996008349,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,-0.0020575204385515633,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.003918072260897132,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.005996217979037377,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,1,-0.00451321624585771,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.004798815421795943,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.012569693047072561,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.0030919703375288377,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.0026713947939629445,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.010818658447573903,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,-0.0008104351028771495,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.002003088190769331,1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,-0.012673894013043085,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,-0.001404072603243156,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,-0.0016703903114188012,-1
dax8_C1_b300,splince_A0,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.00354985925432727,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.00496395419723783,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,1,-0.00013158020108883228,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.00975071022197338,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.008739331284033036,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,1,-0.004172979817701039,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/SEX,2,-0.004143155104512353,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.01462502299415347,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.0019831108003015574,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,-0.0016775900395069598,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0005674586730877174,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.006969527159742084,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,-0.010149596097596358,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,-0.005756809978590738,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,-0.005509812025999539,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.007177841970070653,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,1,0.003223540799432323,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.006806345667326297,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.004179474671083039,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,-0.008420180580260617,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,-0.00016832587838933044,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.01144656678415723,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,-0.0065465557953248155,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.0017187038721961923,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,0.0026608081594465816,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.008156171670554935,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,-0.008437128161489449,-1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.003741945321235063,1
dax8_C1_b300,optnet16_C1,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,-0.004691352634836443,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,utility/same_residence,0,-0.020307838103303277,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,utility/same_residence,1,-0.018108687293980963,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,utility/same_residence,2,-0.02909265160585517,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,0,0.010476077916458992,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,1,0.009467534576886538,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/SEX,2,0.0015575876633340258,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,0,0.01203106861411607,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,1,0.00685576269049637,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/SEX,2,0.00029667456739057574,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,1,0.010646118751961975,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/A/RAC1P,2,0.0032107360999709122,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,1,0.014883998314829672,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,unweighted,recovery/AB/RAC1P,2,0.012003837772183168,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,0,-0.024845996185870467,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,1,-0.012116833850198572,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,utility/same_residence,2,-0.025961434133433436,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,0,0.007756487547931568,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,1,0.0053053933747355675,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/SEX,2,0.0026713947939629445,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,0,0.009066641168666956,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,1,-0.002043746595152718,-1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/SEX,2,0.002382138439953274,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,1,0.007341892352886736,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/A/RAC1P,2,0.006084941692577672,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,1,0.016235120098365252,1
dax8_C1_b300,leace_dax8_none,frontier_vs_comparator,person_weighted,recovery/AB/RAC1P,2,0.01474111392810995,1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,utility/same_residence,0,0.008180532598167478,1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,utility/same_residence,1,0.006545198392454432,1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,utility/same_residence,2,0.0021803440020787823,1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.0037185694747932097,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.003116785611587458,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.002427322478189997,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.006409066591486989,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.0009146054699192829,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0010000941355431392,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.007722013661339622,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,1,0.004393402184414974,1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.009875521950570176,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.0037875467147627795,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.0074512178216186165,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.009875521950570176,-1
dax8_L1_b010,dax16_L1_b010,width8_vs_width16,person_weighted,utility/same_residence,0,0.010259340028502373,1
