release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_F_C,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.01648188032549051,0.004059396823388703
E_F_C,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6760574330921744,0.004481794487409058
E_F_C,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016629270664492306,0.00427851292375265
E_F_C,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6765642600142385,0.0035885894695106097
E_F_C,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.01576075330761295,0.0037526689977157328
E_F_C,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6777582857779992,0.006255040776972812
E_F_C,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014355137041988653,0.0058395448022240705
E_F_C,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2371528219346337,0.009767224984231434
E_F_C,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04634423139008873,0.014014711251110812
E_F_C,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2339625759731834,0.02198778463790167
E_F_C,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05608007319088193,0.003670645966124
E_F_C,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2400030455116928,0.013211387658729506
E_F_C,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04470168661154402,0.01285690677752873
